Thelephora_UDB06027921_TUE002020_ITS1_ITS2_Dominica;size=1	*
Thelephora_UDB06028116_TUE002021_ITS1_ITS2_Dominica;size=1	*
Thelephora_UDB06028239_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028283_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028257_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028402_TUE002022_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028461_TUE002022_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028774_TUE002022_ITS1_ITS2_Dominica;size=1	*
Thelephora_UDB06027623_TUE002018_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027639_TUE002018_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027645_TUE002018_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027639_TUE002018_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027707_TUE002018_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027685_TUE002018_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027713_TUE002018_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027685_TUE002018_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027721_TUE002018_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027685_TUE002018_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027811_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027921_TUE002020_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027935_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027943_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028283_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028034_TUE002021_ITS1_ITS2_Dominica;size=1	*
Thelephora_UDB06028042_TUE002021_ITS1_ITS2_Dominica;size=1	*
Thelephora_UDB06028074_TUE002021_ITS1_ITS2_Dominica;size=1	*
Thelephora_UDB06028107_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028074_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028218_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028283_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028227_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028261_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028207_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028265_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028283_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028296_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028302_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028315_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028457_TUE002022_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028461_TUE002022_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028651_TUE002022_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028461_TUE002022_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028678_TUE002022_ITS1_ITS2_Dominica;size=1	*
Thelephora_UDB06028859_TUE002022_ITS1_ITS2_Dominica;size=1	*
Thelephora_UDB06028917_TUE002022_ITS1_ITS2_Dominica;size=1	*
Thelephora_UDB06027493_TUE002018_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027639_TUE002018_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027617_TUE002018_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027639_TUE002018_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027621_TUE002018_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027639_TUE002018_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027625_TUE002018_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027639_TUE002018_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027630_TUE002018_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027639_TUE002018_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027632_TUE002018_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027639_TUE002018_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027635_TUE002018_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027639_TUE002018_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027637_TUE002018_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027639_TUE002018_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027641_TUE002018_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027639_TUE002018_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027647_TUE002018_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027662_TUE002018_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027659_TUE002018_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027639_TUE002018_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027660_TUE002018_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027639_TUE002018_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027661_TUE002018_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027639_TUE002018_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027787_TUE002018_ITS1_ITS2_Dominica;size=1	Thelephora_JX548257_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027862_TUE002020_ITS1_ITS2_Dominica;size=1	*
Thelephora_UDB06027875_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027862_TUE002020_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027877_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027862_TUE002020_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027969_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028031_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028034_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028046_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028042_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028203_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028205_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028283_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028211_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028207_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028233_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028283_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028263_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028207_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028264_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028267_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028293_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028421_TUE002022_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028678_TUE002022_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028462_TUE002022_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028461_TUE002022_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028663_TUE002022_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028461_TUE002022_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028726_TUE002022_ITS1_ITS2_Dominica;size=1	*
Thelephora_UDB06028776_TUE002022_ITS1_ITS2_Dominica;size=1	*
Thelephora_UDB06027607_TUE002018_ITS1_ITS2_Dominica;size=1	*
Thelephora_UDB06027619_TUE002018_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027639_TUE002018_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027797_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027799_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027806_TUE002020_ITS1_ITS2_Dominica;size=1	*
Thelephora_UDB06027807_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027813_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027826_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027862_TUE002020_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027832_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027862_TUE002020_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027867_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027862_TUE002020_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027883_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027862_TUE002020_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027910_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027806_TUE002020_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027912_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027806_TUE002020_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027913_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027806_TUE002020_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027915_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027806_TUE002020_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027917_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027806_TUE002020_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027919_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06027806_TUE002020_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027930_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027932_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027933_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027937_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027939_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027941_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027945_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027947_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027949_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027951_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027952_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027956_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027958_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027960_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027963_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027965_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027967_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027971_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027973_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027975_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027977_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027979_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027981_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027983_TUE002020_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027993_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028207_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06027996_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028011_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028019_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028025_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028044_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028042_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028201_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028207_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028209_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028213_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028215_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028207_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028216_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028220_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028224_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028207_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028226_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028229_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028231_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028235_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028237_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028256_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028259_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028260_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028262_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028266_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028268_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028270_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028272_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028274_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028300_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028276_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028277_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028279_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028281_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028285_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028300_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028286_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028289_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028291_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028295_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028298_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028304_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028308_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028310_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028312_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028207_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028314_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028319_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028321_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028323_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028327_TUE002021_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028317_TUE002021_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028341_TUE002022_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028726_TUE002022_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028370_TUE002022_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028726_TUE002022_ITS1_ITS2_Dominica;size=1
Thelephora_UDB06028393_TUE002022_ITS1_ITS2_Dominica;size=1	Thelephora_UDB06028461_TUE002022_ITS1_ITS2_Dominica;size=1
